tipo_credito,fecha_prestamo,capital_prestado,plazo_meses,edad_cliente,tipo_laboral,salario_cliente,total_otros_prestamos,cuota_pactada,puntaje,puntaje_datacredito,cant_creditosvigentes,huella_consulta,saldo_mora,saldo_total,saldo_principal,saldo_mora_codeudor,creditos_sectorFinanciero,creditos_sectorCooperativo,creditos_sectorReal,promedio_ingresos_datacredito,tendencia_ingresos,Pago_atiempo,anio_prestamo,mes_prestamo,dia_semana_prestamo,hora_prestamo,relacion_cuota_salario,relacion_deuda_salario,saldo_pendiente_estimado,prediccion_modelo,probabilidad_incumplimiento,probabilidad_pago_atiempo,resultado_prediccion
9,2025-04-25 10:47:00,2643383.0,9.0,39.0,Empleado,3000000.0,2000000.0,250150.0,95.227787,819.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1728080.0,Creciente,1,2025,4,4,10,0.0833833333333333,1.5477943333333333,0.0,1,0.268271571390428,0.731728428609572,Pago a tiempo
4,2025-01-11 10:55:00,619200.0,6.0,41.0,Empleado,3800000.0,2100000.0,91902.0,95.227787,731.0,12.0,6.0,0.0,12859.0,12859.0,0.0,4.0,0.0,4.0,,,1,2025,1,5,10,0.0241847368421052,0.7155789473684211,0.0,0,0.5542189034910391,0.4457810965089609,Posible incumplimiento
9,2025-03-12 15:29:00,1301633.0,10.0,41.0,Empleado,3000000.0,1500000.0,110514.0,95.227787,841.0,3.0,11.0,0.0,6193.0,6193.0,0.0,3.0,0.0,0.0,908528.0,Decreciente,1,2025,3,2,15,0.036838,0.9338776666666668,0.0,0,0.5025387823972547,0.49746121760274525,Posible incumplimiento
4,2025-01-31 10:37:00,1869600.0,6.0,41.0,Empleado,3500000.0,2000000.0,277497.0,95.227787,766.0,9.0,6.0,0.0,17808.0,16126.0,0.0,2.0,1.0,3.0,4177434.0,Creciente,1,2025,1,4,10,0.0792848571428571,1.1056,1682.0,1,0.3742455047504597,0.6257544952495403,Pago a tiempo
9,2024-11-28 15:52:00,1864661.0,10.0,39.0,Independiente,2000000.0,1000000.0,157903.0,95.227787,769.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,,1,2024,11,3,15,0.0789515,1.4323305,0.0,1,0.4783227291866122,0.5216772708133878,Pago a tiempo
4,2025-03-22 19:01:00,2921881.0,36.0,40.0,Independiente,1700000.0,400000.0,96325.0,95.227787,761.0,5.0,8.0,0.0,4061.0,4061.0,0.0,1.0,0.0,1.0,851007.0,Decreciente,1,2025,3,5,19,0.0566617647058823,1.9540476470588235,0.0,0,0.7674013163226631,0.23259868367733696,Posible incumplimiento
9,2025-08-06 16:31:00,6631657.0,9.0,40.0,Independiente,5200000.0,3200000.0,622902.0,95.227787,702.0,12.0,12.0,0.0,173413.0,173413.0,0.0,4.0,0.0,5.0,870929.0,Decreciente,1,2025,8,2,16,0.1197888461538461,1.8907032692307693,0.0,1,0.4457664513755849,0.5542335486244151,Pago a tiempo
9,2025-04-03 12:16:00,2175856.0,10.0,39.0,Empleado,3500000.0,400000.0,184837.0,88.768094,877.0,7.0,6.0,0.0,79213.0,79213.0,0.0,6.0,1.0,0.0,863662.0,Creciente,1,2025,4,3,12,0.0528105714285714,0.7359588571428571,0.0,1,0.2886056264556378,0.7113943735443622,Pago a tiempo
4,2025-06-15 16:09:00,1258715.0,6.0,39.0,Independiente,2500000.0,1000000.0,189213.0,95.227787,796.0,8.0,5.0,0.0,25213.0,16624.0,0.0,1.0,3.0,2.0,516667.0,Creciente,1,2025,6,6,16,0.0756852,0.903486,8589.0,1,0.36531203535085843,0.6346879646491416,Pago a tiempo
4,2025-01-12 16:03:00,1711081.0,12.0,39.0,Independiente,7000000.0,4000000.0,118825.0,95.227787,791.0,12.0,5.0,0.0,62746.0,44087.0,0.0,4.0,3.0,1.0,1200000.0,Estable,1,2025,1,6,16,0.016975,0.8158687142857143,18659.0,1,0.4061520983730337,0.5938479016269663,Pago a tiempo
4,2025-03-24 08:09:00,3954300.0,6.0,39.0,Empleado,7000000.0,2500000.0,587321.0,95.227787,815.0,6.0,6.0,0.0,49347.0,49347.0,0.0,6.0,0.0,0.0,6500300.0,Creciente,1,2025,3,0,8,0.083903,0.9220428571428572,0.0,1,0.26640085872982033,0.7335991412701797,Pago a tiempo
4,2024-11-28 17:33:00,6475560.0,36.0,39.0,Empleado,10000000.0,3000000.0,208236.0,95.227787,828.0,12.0,6.0,0.0,611683.0,148727.0,0.0,10.0,1.0,0.0,3638436.0,Estable,1,2024,11,3,17,0.0208236,0.947556,462956.0,1,0.15603237685370308,0.8439676231462969,Pago a tiempo
9,2025-03-19 10:38:00,3256373.0,11.0,39.0,Empleado,3400000.0,1500000.0,253788.0,89.2295,787.0,2.0,3.0,0.0,377598.0,377598.0,0.0,2.0,0.0,0.0,,,1,2025,3,2,10,0.0746435294117647,1.3989332352941175,0.0,1,0.27809149596442695,0.721908504035573,Pago a tiempo
10,2025-05-15 11:25:00,6250620.0,36.0,39.0,Independiente,5000000.0,1000000.0,206003.0,95.227787,784.0,2.0,5.0,0.0,20018.0,20018.0,0.0,2.0,0.0,0.0,,,1,2025,5,3,11,0.0412006,1.450124,0.0,0,0.5120862117888882,0.4879137882111117,Posible incumplimiento
9,2025-07-25 11:38:00,1381225.0,10.0,38.0,Empleado,1500000.0,800000.0,117888.0,95.227787,863.0,7.0,5.0,0.0,64667.0,24776.0,0.0,5.0,0.0,2.0,1231148.0,Creciente,1,2025,7,4,11,0.078592,1.45415,39891.0,1,0.2653553009169919,0.7346446990830081,Pago a tiempo
4,2025-01-23 16:19:00,4980000.0,36.0,38.0,Empleado,3800000.0,950000.0,162294.0,,740.0,10.0,5.0,0.0,58328.0,24870.0,0.0,7.0,0.0,1.0,2200443.0,Creciente,0,2025,1,3,16,0.042708947368421,1.5605263157894738,33458.0,1,0.4321736488305342,0.5678263511694658,Pago a tiempo
9,2025-06-27 15:24:00,1406216.0,9.0,38.0,Empleado,3300000.0,1000000.0,131832.0,95.227787,825.0,4.0,3.0,0.0,13145.0,13145.0,0.0,1.0,1.0,0.0,1070541.0,Creciente,1,2025,6,4,15,0.0399490909090909,0.7291563636363636,0.0,1,0.20511662144252174,0.7948833785574783,Pago a tiempo
4,2025-03-15 14:34:00,684600.0,6.0,38.0,Independiente,3800000.0,550000.0,101849.0,95.227787,801.0,5.0,5.0,0.0,12950.0,7957.0,0.0,1.0,1.0,1.0,,,1,2025,3,5,14,0.0268023684210526,0.3248947368421052,4993.0,1,0.4901735943060386,0.5098264056939614,Pago a tiempo
4,2025-02-22 13:05:00,1680000.0,12.0,39.0,Empleado,2800000.0,500000.0,132383.0,95.227787,722.0,8.0,4.0,0.0,24440.0,22107.0,0.0,3.0,1.0,3.0,1311570.0,Creciente,1,2025,2,5,13,0.0472796428571428,0.7785714285714286,2333.0,1,0.4783620309564812,0.5216379690435188,Pago a tiempo
9,2025-04-03 11:24:00,771242.0,6.0,38.0,Empleado,10000000.0,8000000.0,105239.0,95.227787,837.0,10.0,3.0,0.0,121053.0,84458.0,0.0,0.0,5.0,3.0,931394.0,Creciente,1,2025,4,3,11,0.0105239,0.8771242,36595.0,1,0.1887465034377469,0.8112534965622531,Pago a tiempo
9,2024-12-11 17:41:00,1479499.0,4.0,37.0,Independiente,2500000.0,1500000.0,300032.0,32.400287,795.0,2.0,4.0,0.0,76452.0,41.0,0.0,1.0,0.0,0.0,2046666.0,Creciente,0,2024,12,2,17,0.1200128,1.1917996,76411.0,1,0.3870346357947432,0.6129653642052568,Pago a tiempo
4,2025-05-01 11:30:00,493506.0,6.0,37.0,Empleado,1800000.0,300000.0,73548.0,95.227787,733.0,3.0,6.0,0.0,23955.0,23955.0,0.0,0.0,0.0,3.0,1818281.0,Estable,1,2025,5,3,11,0.04086,0.4408366666666666,0.0,1,0.4531841451540577,0.5468158548459423,Pago a tiempo
9,2025-03-08 08:22:00,3191430.0,10.0,37.0,Empleado,5000000.0,1300000.0,270966.0,50.365563,802.0,6.0,10.0,0.0,98035.0,98035.0,0.0,5.0,0.0,1.0,1412494.0,Decreciente,0,2025,3,5,8,0.0541932,0.898286,0.0,0,0.6045731637960141,0.39542683620398594,Posible incumplimiento
9,2025-01-03 14:43:00,2823630.0,10.0,37.0,Empleado,6000000.0,3500000.0,239487.0,95.227787,838.0,2.0,2.0,0.0,171851.0,35.0,0.0,1.0,0.0,0.0,2521454.0,Creciente,1,2025,1,4,14,0.0399145,1.0539383333333334,171816.0,1,0.23142022158725695,0.768579778412743,Pago a tiempo
9,2025-03-01 11:05:00,6332861.0,9.0,37.0,Empleado,2500000.0,1600000.0,592001.0,95.227787,848.0,5.0,10.0,0.0,30306.0,30306.0,0.0,3.0,0.0,0.0,1599638.0,Creciente,1,2025,3,5,11,0.2368004,3.1731444,0.0,1,0.43117172773657697,0.568828272263423,Pago a tiempo
9,2025-03-20 10:02:00,1092406.0,10.0,37.0,Empleado,4500000.0,1500000.0,92750.0,95.227787,823.0,6.0,2.0,0.0,12762.0,12762.0,0.0,4.0,0.0,0.0,4110865.0,Creciente,1,2025,3,3,10,0.0206111111111111,0.5760902222222222,0.0,1,0.24219388963888966,0.7578061103611103,Pago a tiempo
9,2024-12-18 15:58:00,4156708.0,11.0,36.0,Independiente,7000000.0,2500000.0,323403.0,89.979287,760.0,4.0,0.0,0.0,43.0,43.0,,0.0,0.0,3.0,,,1,2024,12,2,15,0.0462004285714285,0.9509582857142858,0.0,1,0.34840725200124045,0.6515927479987595,Pago a tiempo
9,2025-04-02 15:41:00,799680.0,11.0,37.0,Empleado,3100000.0,1750000.0,62324.0,95.227787,798.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882317.0,Creciente,1,2025,4,2,15,0.0201045161290322,0.8224774193548388,0.0,0,0.7029984960780675,0.2970015039219325,Posible incumplimiento
9,2025-02-16 16:02:00,2793991.0,9.0,42.0,Empleado,4000000.0,2000000.0,261184.0,95.227787,825.0,7.0,3.0,0.0,1345.0,1345.0,0.0,4.0,0.0,1.0,2587500.0,Creciente,1,2025,2,6,16,0.065296,1.19849775,0.0,1,0.297616962102892,0.702383037897108,Pago a tiempo
4,2025-01-17 16:15:00,1661520.0,6.0,42.0,Empleado,1800000.0,800000.0,246353.0,95.227787,812.0,5.0,6.0,0.0,32609.0,32609.0,0.0,1.0,0.0,3.0,1547637.0,Creciente,1,2025,1,4,16,0.1368627777777777,1.3675111111111111,0.0,1,0.42399117271762155,0.5760088272823785,Pago a tiempo
9,2025-02-19 18:34:00,799680.0,11.0,42.0,Empleado,3100000.0,1500000.0,62288.0,91.99794,770.0,8.0,12.0,0.0,114808.0,113844.0,0.0,7.0,0.0,1.0,3207423.0,Creciente,1,2025,2,2,18,0.0200929032258064,0.7418322580645161,964.0,1,0.4673476020998871,0.5326523979001129,Pago a tiempo
9,2025-02-24 12:42:00,1103268.0,10.0,42.0,Empleado,1500000.0,800000.0,93672.0,95.227787,855.0,4.0,4.0,0.0,52051.0,52051.0,0.0,3.0,0.0,0.0,4410434.0,Creciente,1,2025,2,0,12,0.062448,1.2688453333333334,0.0,1,0.2423591494320424,0.7576408505679576,Pago a tiempo
9,2025-03-14 12:20:00,2428829.0,10.0,42.0,Independiente,8500000.0,3500000.0,206218.0,95.227787,859.0,3.0,3.0,0.0,10362.0,10362.0,0.0,2.0,0.0,0.0,1990083.0,Creciente,1,2025,3,4,12,0.0242609411764705,0.6975092941176471,0.0,1,0.34448958293783494,0.6555104170621651,Pago a tiempo
4,2025-03-11 12:35:00,1032000.0,6.0,42.0,Independiente,4000000.0,1200000.0,153801.0,95.227787,832.0,3.0,5.0,0.0,23548.0,3035.0,0.0,3.0,0.0,0.0,688965.0,Creciente,1,2025,3,1,12,0.03845025,0.558,20513.0,1,0.414299371977809,0.585700628022191,Pago a tiempo
4,2025-06-04 12:12:00,3396000.0,24.0,42.0,Independiente,9000000.0,2000000.0,153037.0,95.227787,806.0,16.0,14.0,0.0,160351.0,133505.0,0.0,10.0,0.0,1.0,1500000.0,Estable,1,2025,6,2,12,0.0170041111111111,0.5995555555555555,26846.0,0,0.5373620687805143,0.4626379312194857,Posible incumplimiento
4,2026-01-23 16:02:00,600000.0,6.0,43.0,Independiente,2204000.0,306000.0,91989.0,95.227787,781.0,4.0,4.0,0.0,7087.0,7087.0,0.0,2.0,0.0,1.0,,,1,2026,1,4,16,0.0417372958257713,0.411070780399274,0.0,1,0.2280426195979307,0.7719573804020693,Pago a tiempo
4,2025-04-07 13:09:00,768000.0,6.0,42.0,Empleado,1200000.0,400000.0,114636.0,89.2295,796.0,3.0,2.0,0.0,461.0,461.0,0.0,1.0,0.0,2.0,,,1,2025,4,0,13,0.09553,0.9733333333333334,0.0,1,0.2837097942796418,0.7162902057203582,Pago a tiempo
9,2025-06-16 12:27:00,5068054.0,9.0,41.0,Empleado,3000000.0,1800000.0,475126.0,95.227787,829.0,4.0,5.0,0.0,168462.0,160972.0,0.0,2.0,0.0,1.0,2944192.0,Estable,1,2025,6,0,12,0.1583753333333333,2.2893513333333333,7490.0,1,0.16976306469273383,0.8302369353072662,Pago a tiempo
9,2025-08-07 17:35:00,3509618.0,11.0,41.0,Empleado,6000000.0,4200000.0,280908.0,95.227787,814.0,11.0,7.0,0.0,205453.0,205453.0,0.0,6.0,0.0,0.0,,,1,2025,8,3,17,0.046818,1.2849363333333332,0.0,1,0.16268016121021034,0.8373198387897897,Pago a tiempo
9,2025-01-05 11:20:00,2917122.0,9.0,45.0,Empleado,,0.0,272434.0,50.144469,882.0,11.0,4.0,0.0,5756.0,5756.0,0.0,9.0,0.0,1.0,7065477.0,Creciente,0,2025,1,6,11,,,0.0,1,0.2618106072029831,0.7381893927970169,Pago a tiempo
9,2025-03-01 10:33:00,2383657.0,9.0,45.0,Independiente,3000000.0,1000000.0,222826.0,95.227787,756.0,7.0,16.0,0.0,36883.0,36883.0,0.0,4.0,0.0,2.0,923771.0,Creciente,1,2025,3,5,10,0.0742753333333333,1.1278856666666666,0.0,0,0.8112980878199234,0.18870191218007662,Posible incumplimiento
9,2025-02-05 14:15:00,2182842.0,11.0,45.0,Empleado,2000000.0,900000.0,169831.0,92.228643,793.0,5.0,4.0,0.0,54900.0,21962.0,0.0,3.0,1.0,1.0,1688263.0,Decreciente,1,2025,2,2,14,0.0849155,1.541421,32938.0,1,0.3005166477703497,0.6994833522296503,Pago a tiempo
9,2025-05-29 16:00:00,3457273.0,11.0,44.0,Independiente,3400000.0,1400000.0,270061.0,95.227787,869.0,4.0,5.0,0.0,96920.0,96920.0,0.0,1.0,1.0,1.0,991666.0,Creciente,1,2025,5,3,16,0.0794297058823529,1.428609705882353,0.0,1,0.27180055143254134,0.7281994485674587,Pago a tiempo
4,2025-08-15 17:41:00,2999761.0,6.0,44.0,Empleado,1000000.0,1834000.0,451565.0,95.227787,782.0,9.0,7.0,0.0,33028.0,33028.0,0.0,6.0,0.0,1.0,966736.0,Creciente,1,2025,8,4,17,0.451565,4.833761,0.0,1,0.20558551183738094,0.7944144881626191,Pago a tiempo
4,2025-07-25 12:47:00,3873360.0,8.0,44.0,Empleado,4000000.0,1500000.0,438729.0,95.227787,886.0,4.0,2.0,0.0,51696.0,51696.0,0.0,2.0,0.0,2.0,3833333.0,Estable,1,2025,7,4,12,0.10968225,1.34334,0.0,1,0.15181794822099437,0.8481820517790056,Pago a tiempo
4,2025-07-25 17:28:00,500640.0,6.0,44.0,Empleado,2660000.0,1666000.0,74230.0,95.227787,793.0,12.0,11.0,0.0,71744.0,71744.0,0.0,7.0,0.0,2.0,,,1,2025,7,4,17,0.0279060150375939,0.8145263157894737,0.0,1,0.3219206753457422,0.6780793246542578,Pago a tiempo
4,2025-04-06 14:36:00,8494800.0,6.0,44.0,Empleado,8000000.0,1000000.0,1261710.0,95.227787,871.0,8.0,6.0,0.0,27435.0,27435.0,0.0,3.0,0.0,2.0,,,1,2025,4,6,14,0.15771375,1.18685,0.0,1,0.3958059012526651,0.6041940987473349,Pago a tiempo
9,2025-09-05 15:39:00,3800143.0,9.0,44.0,Independiente,7860000.0,2505000.0,359502.0,95.227787,853.0,7.0,4.0,0.0,201665.0,124670.0,0.0,6.0,0.0,0.0,1052842.0,Creciente,1,2025,9,4,15,0.0457381679389313,0.8021810432569975,76995.0,1,0.17122294538976945,0.8287770546102305,Pago a tiempo
4,2024-12-03 16:11:00,1526400.0,12.0,43.0,Empleado,1300000.0,300000.0,119175.0,95.227787,781.0,0.0,12.0,0.0,0.0,,,0.0,0.0,0.0,1453360.0,Creciente,1,2024,12,1,16,0.0916730769230769,1.404923076923077,,0,0.6854851721017539,0.3145148278982461,Posible incumplimiento
4,2025-02-05 14:10:00,1751400.0,12.0,45.0,Empleado,2000000.0,600000.0,137996.0,95.227787,836.0,2.0,1.0,0.0,5861.0,0.0,0.0,0.0,1.0,0.0,1964800.0,Decreciente,1,2025,2,2,14,0.068998,1.1757,5861.0,1,0.25224597607313315,0.7477540239268669,Pago a tiempo
4,2024-12-20 12:29:00,1480800.0,10.0,43.0,Independiente,3800000.0,1500000.0,136874.0,95.227787,830.0,16.0,7.0,0.0,197594.0,181290.0,0.0,8.0,5.0,1.0,908526.0,Estable,1,2024,12,4,12,0.0360194736842105,0.7844210526315789,16304.0,1,0.29380837345383426,0.7061916265461657,Pago a tiempo
9,2025-02-07 15:47:00,2067544.0,10.0,43.0,Empleado,3500000.0,1800000.0,175359.0,95.227787,828.0,5.0,0.0,0.0,48673.0,48673.0,0.0,3.0,0.0,0.0,,,1,2025,2,4,15,0.0501025714285714,1.1050125714285717,0.0,1,0.20751428053959708,0.7924857194604029,Pago a tiempo
10,2024-12-25 14:30:00,5525520.0,30.0,40.0,Empleado,1550000.0,0.0,203621.0,95.227787,807.0,3.0,5.0,0.0,48332.0,48332.0,0.0,1.0,1.0,1.0,2050942.0,Creciente,1,2024,12,2,14,0.1313683870967742,3.564851612903226,0.0,1,0.3633572906766114,0.6366427093233886,Pago a tiempo
9,2025-02-19 14:15:00,5246821.0,10.0,39.0,Independiente,8500000.0,1200000.0,445478.0,95.227787,762.0,8.0,6.0,0.0,37144.0,37144.0,0.0,2.0,1.0,1.0,916841.0,Creciente,1,2025,2,2,14,0.0524091764705882,0.7584495294117647,0.0,1,0.3539613773988317,0.6460386226011683,Pago a tiempo
9,2025-10-30 16:12:00,4435316.0,11.0,39.0,Empleado,4300000.0,942000.0,356060.0,95.227787,854.0,7.0,4.0,0.0,3021.0,3021.0,0.0,2.0,0.0,1.0,3078209.0,Creciente,1,2025,10,3,16,0.0828046511627907,1.2505386046511628,0.0,1,0.10782523954404943,0.8921747604559506,Pago a tiempo
4,2025-04-28 15:38:00,1163461.0,12.0,39.0,Empleado,1200000.0,600000.0,92795.0,95.227787,801.0,0.0,2.0,0.0,0.0,,,0.0,0.0,0.0,,,1,2025,4,0,15,0.0773291666666666,1.4695508333333334,,1,0.3423068883620771,0.6576931116379229,Pago a tiempo
4,2025-04-10 14:26:00,3475680.0,6.0,39.0,Independiente,18000000.0,5000000.0,516233.0,95.227787,747.0,10.0,7.0,0.0,208080.0,208080.0,0.0,5.0,0.0,2.0,933473.0,,1,2025,4,3,14,0.0286796111111111,0.4708711111111111,0.0,1,0.4569443642408876,0.5430556357591124,Pago a tiempo
9,2024-12-08 09:41:00,1028154.0,9.0,38.0,Empleado,3000000.0,2000000.0,95883.0,95.227787,830.0,3.0,3.0,0.0,1418.0,1418.0,0.0,2.0,0.0,0.0,1400000.0,Creciente,1,2024,12,6,9,0.031961,1.0093846666666666,0.0,1,0.4770843063613701,0.5229156936386299,Pago a tiempo
4,2025-05-04 14:42:00,6728266.0,6.0,39.0,Independiente,6000000.0,4000000.0,1007650.0,83.231214,841.0,2.0,1.0,0.0,13819.0,13819.0,0.0,1.0,0.0,0.0,821503.0,Decreciente,1,2025,5,6,14,0.1679416666666666,1.7880443333333331,0.0,1,0.39418073686922206,0.6058192631307779,Pago a tiempo
4,2025-05-03 10:46:00,1848000.0,6.0,39.0,Independiente,2000000.0,800000.0,274744.0,95.227787,810.0,5.0,4.0,0.0,41545.0,23775.0,0.0,0.0,2.0,2.0,933473.0,Creciente,1,2025,5,5,10,0.137372,1.324,17770.0,1,0.4528683089864519,0.5471316910135481,Pago a tiempo
4,2025-09-07 16:57:00,1925768.0,6.0,39.0,Independiente,3252000.0,2106000.0,290866.0,95.227787,758.0,8.0,6.0,0.0,114403.0,114403.0,0.0,4.0,0.0,2.0,893333.0,Creciente,1,2025,9,6,16,0.0894421894218942,1.239781057810578,0.0,1,0.3984945769963909,0.6015054230036091,Pago a tiempo
9,2025-06-01 13:53:00,1770720.0,9.0,39.0,Empleado,3000000.0,1000000.0,165924.0,95.227787,765.0,4.0,2.0,0.0,11564.0,11564.0,0.0,2.0,0.0,1.0,,,1,2025,6,6,13,0.055308,0.9235733333333334,0.0,1,0.3292936294814707,0.6707063705185293,Pago a tiempo
4,2025-05-25 10:33:00,1311600.0,8.0,39.0,Independiente,3800000.0,1800000.0,150494.0,95.227787,797.0,8.0,2.0,0.0,30925.0,30925.0,0.0,4.0,1.0,0.0,30285.0,Creciente,1,2025,5,6,10,0.0396036842105263,0.8188421052631579,0.0,1,0.37413986587712766,0.6258601341228723,Pago a tiempo
4,2025-10-25 09:26:00,2512148.0,8.0,39.0,Empleado,1890000.0,221000.0,294464.0,95.227787,769.0,5.0,2.0,0.0,1384.0,1384.0,0.0,1.0,0.0,4.0,150000.0,Creciente,1,2025,10,5,9,0.1558010582010582,1.446110052910053,0.0,1,0.33272748372160366,0.6672725162783963,Pago a tiempo
9,2025-01-03 12:26:00,821789.0,9.0,41.0,Independiente,5000000.0,3000000.0,76748.0,95.227787,811.0,4.0,3.0,0.0,5052.0,5052.0,0.0,2.0,0.0,1.0,1287078.0,Decreciente,1,2025,1,4,12,0.0153496,0.7643578,0.0,0,0.5007405667339839,0.4992594332660161,Posible incumplimiento
10,2025-03-27 10:55:00,1200000.0,18.0,42.0,Empleado,3500000.0,2000000.0,66526.0,95.227787,784.0,8.0,6.0,0.0,66236.0,66236.0,0.0,5.0,0.0,3.0,,,1,2025,3,3,10,0.0190074285714285,0.9142857142857144,0.0,0,0.5000495906410272,0.49995040935897284,Posible incumplimiento
4,2025-01-10 11:12:00,1348800.0,12.0,42.0,Independiente,3800000.0,400000.0,105829.0,95.227787,755.0,5.0,4.0,0.0,28414.0,28414.0,0.0,0.0,0.0,3.0,30285.0,Estable,1,2025,1,4,11,0.0278497368421052,0.4602105263157894,0.0,0,0.6060324563143025,0.39396754368569753,Posible incumplimiento
9,2024-12-18 11:00:00,1047584.0,9.0,40.0,Empleado,2500000.0,1300000.0,97695.0,95.227787,811.0,7.0,2.0,0.0,75100.0,57263.0,0.0,0.0,3.0,5.0,,,1,2024,12,2,11,0.039078,0.9390336,17837.0,1,0.33024467980914074,0.6697553201908593,Pago a tiempo
10,2024-12-20 16:15:00,7203480.0,36.0,41.0,Independiente,3000000.0,500000.0,232871.0,95.227787,867.0,3.0,4.0,0.0,1976.0,1976.0,0.0,0.0,0.0,2.0,,,1,2024,12,4,16,0.0776236666666666,2.5678266666666665,0.0,1,0.46382198084632054,0.5361780191536795,Pago a tiempo
9,2025-06-27 13:11:00,1758360.0,10.0,41.0,Empleado,2500000.0,1000000.0,149684.0,95.227787,808.0,7.0,11.0,0.0,5499.0,5499.0,0.0,5.0,0.0,1.0,1338538.0,Creciente,1,2025,6,4,13,0.0598736,1.103344,0.0,1,0.41542819255300856,0.5845718074469914,Pago a tiempo
4,2025-01-16 10:14:00,8414161.0,12.0,41.0,Independiente,20000000.0,5000000.0,584317.0,95.227787,747.0,10.0,8.0,0.0,434232.0,434232.0,0.0,8.0,0.0,0.0,8267587.0,Estable,1,2025,1,3,10,0.02921585,0.67070805,0.0,1,0.2196297824911413,0.7803702175088587,Pago a tiempo
9,2025-06-06 10:38:00,2007241.0,9.0,41.0,Independiente,3650000.0,1958000.0,188088.0,95.227787,820.0,4.0,4.0,0.0,54173.0,54173.0,0.0,2.0,1.0,1.0,,,1,2025,6,4,10,0.0515309589041095,1.086367397260274,0.0,1,0.3518662303070421,0.6481337696929579,Pago a tiempo
9,2025-07-13 15:46:00,3588486.0,11.0,41.0,Empleado,5000000.0,2500000.0,280470.0,95.227787,881.0,4.0,4.0,0.0,42510.0,42510.0,0.0,2.0,0.0,0.0,5000000.0,Creciente,1,2025,7,6,15,0.056094,1.2176972,0.0,1,0.1848150690866639,0.8151849309133361,Pago a tiempo
9,2025-03-14 14:48:00,2520107.0,10.0,41.0,Empleado,2500000.0,1200000.0,213968.0,95.227787,754.0,3.0,6.0,0.0,150.0,150.0,0.0,1.0,0.0,2.0,2388381.0,Creciente,1,2025,3,4,14,0.0855872,1.4880428,0.0,1,0.3920262934410753,0.6079737065589247,Pago a tiempo
9,2025-07-24 16:19:00,2106544.0,9.0,41.0,Independiente,1300000.0,500000.0,197865.0,95.227787,821.0,3.0,2.0,0.0,4123.0,4123.0,0.0,2.0,0.0,0.0,,,1,2025,7,3,16,0.1522038461538461,2.005033846153846,0.0,1,0.2259068236038415,0.7740931763961585,Pago a tiempo
9,2025-11-02 17:53:00,5009214.0,9.0,41.0,Empleado,4330000.0,2620000.0,482486.0,95.227787,861.0,11.0,6.0,0.0,108392.0,108392.0,0.0,7.0,0.0,1.0,3862682.0,Creciente,1,2025,11,6,17,0.1114286374133949,1.7619431870669746,0.0,1,0.125854548485395,0.874145451514605,Pago a tiempo
9,2025-03-07 11:10:00,2587129.0,9.0,41.0,Empleado,3500000.0,1600000.0,241847.0,95.227787,860.0,4.0,2.0,0.0,31512.0,31512.0,0.0,4.0,0.0,0.0,2161333.0,Estable,1,2025,3,4,11,0.0690991428571428,1.1963225714285717,0.0,1,0.23406260387252475,0.7659373961274752,Pago a tiempo
9,2025-01-25 13:45:00,3362815.0,9.0,41.0,Empleado,4465589.0,3300000.0,314058.0,95.227787,881.0,7.0,2.0,0.0,165469.0,40558.0,0.0,5.0,0.0,0.0,4465589.0,Estable,1,2025,1,5,13,0.070328460590529,1.4920349812757063,124911.0,1,0.1828361019889191,0.8171638980110809,Pago a tiempo
10,2025-08-11 11:32:00,1656368.0,24.0,41.0,Empleado,2699000.0,1988000.0,75904.0,95.227787,766.0,9.0,11.0,0.0,82331.0,82331.0,0.0,5.0,0.0,3.0,3035599.0,Decreciente,1,2025,8,0,11,0.0281230085216746,1.3502660244535012,0.0,0,0.5325597345039509,0.4674402654960491,Posible incumplimiento
9,2025-04-30 15:34:00,6663319.0,9.0,41.0,Independiente,15000000.0,5000000.0,623786.0,95.227787,768.0,11.0,11.0,0.0,198613.0,198613.0,0.0,9.0,0.0,0.0,8517310.0,Creciente,1,2025,4,2,15,0.0415857333333333,0.7775546,0.0,1,0.2329073222618433,0.7670926777381567,Pago a tiempo
4,2025-01-23 19:02:00,1200000.0,12.0,40.0,Empleado,4000000.0,2000000.0,93980.0,95.227787,745.0,1.0,8.0,0.0,335.0,335.0,0.0,0.0,0.0,1.0,454263.0,Estable,1,2025,1,3,19,0.023495,0.8,0.0,0,0.5329022624594578,0.4670977375405422,Posible incumplimiento
9,2025-04-10 16:46:00,1540652.0,9.0,40.0,Independiente,3850000.0,2650000.0,144090.0,95.227787,842.0,3.0,5.0,0.0,25849.0,25849.0,0.0,1.0,1.0,0.0,688965.0,Decreciente,1,2025,4,3,16,0.037425974025974,1.0884810389610389,0.0,1,0.3739072529381454,0.6260927470618546,Pago a tiempo
